経過時間_秒,M1_A,M1_HR,M1_V2P_relTTP,M1_P2V_relTTP,M1_SBP,M1_DBP,M2_A,M2_HR,M2_V2P_relTTP,M2_P2V_relTTP,M2_Stiffness,M2_E,M2_SBP,M2_DBP,M3_A,M3_HR,M3_Mean,M3_Phi,M3_SBP,M3_DBP,timestamp,ref_SBP,ref_DBP,subject_id,source_file
35.295,9.443,68.5188,-0.6426,-0.3024,118.79,76.92,4.45,66.2983,-0.6426,-0.3024,7.668,3.635,116.89,77.1,4.4448,66.2983,6.2994,1.9029,118.71,78.26,35295,,,NJ1,NJ1-1_15_59_07_Training_Data.csv
36.201,9.3155,70.5604,-0.72,-0.32,116.22,73.08,4.8061,69.2042,-0.72,-0.32,9.2835,4.2346,122.94,82.42,4.8357,69.2042,5.3748,1.8134,120.87,79.79,36201,,,NJ1,NJ1-1_15_59_07_Training_Data.csv
37.037,9.2903,68.3241,-0.6192,-0.3278,119.86,78.25,4.5888,72.2022,-0.6192,-0.3278,8.6929,4.058,117.4,75.98,4.598,72.2022,5.3692,1.8135,119.18,78.23,37037,,,NJ1,NJ1-1_15_59_07_Training_Data.csv
37.872,9.1551,70.0048,-0.6316,-0.8684,135.84,92.04,4.5125,66.2983,-0.6316,-0.8684,8.9912,4.2326,123.97,83.83,4.5712,66.3717,4.3585,2.058,121.55,82.29,37872,,,NJ1,NJ1-1_15_59_07_Training_Data.csv
38.708,9.1791,70.9185,-0.6323,-0.3557,119.26,78.26,4.5667,71.7703,-0.6323,-0.3557,9.1395,4.2768,134.36,93.83,4.5905,71.6846,4.7621,2.042,121.31,82.01,38708,,,NJ1,NJ1-1_15_59_07_Training_Data.csv
39.578,9.1791,71.2995,-0.6308,-0.3548,119.15,78.37,4.3086,72.1154,-0.6308,-0.3548,8.0689,3.8873,119.63,80.45,4.298,72.2022,5.1441,2.025,118.32,79.67,39578,,,NJ1,NJ1-1_15_59_07_Training_Data.csv
41.279,9.4056,70.1541,-0.6076,-0.3418,120.39,79.95,4.4294,69.3642,-0.6076,-0.3418,8.4297,4.0053,120.39,80.48,4.4361,69.2841,5.0543,2.0157,119.72,80.47,41279,,,NJ1,NJ1-1_15_59_07_Training_Data.csv
42.155,9.4133,71.0791,-0.6735,-0.3565,118.79,77.0,4.6932,68.4151,-0.6735,-0.3565,9.3746,4.3273,126.03,85.93,4.7322,68.4932,4.938,2.0536,122.68,83.05,42155,,,NJ1,NJ1-1_15_59_07_Training_Data.csv
42.98,9.4101,69.8027,-0.6034,-0.3394,120.55,80.08,4.7925,72.2022,-0.6034,-0.3394,9.0248,4.1224,121.43,80.57,4.8154,72.2022,5.5165,1.9872,122.88,82.33,42980,,,NJ1,NJ1-1_15_59_07_Training_Data.csv
43.818,9.4208,71.235,-0.64,-0.36,119.79,78.93,4.7538,69.0449,-0.64,-0.36,8.9876,4.1221,124.34,84.68,4.7737,69.0449,5.3569,1.9128,121.33,80.95,43818,,,NJ1,NJ1-1_15_59_07_Training_Data.csv
44.657,9.3317,71.4166,-0.6695,-0.3544,118.49,76.89,4.8003,72.3764,-0.6695,-0.3544,9.2558,4.2246,123.93,83.63,4.847,72.3764,5.02,2.0227,123.29,83.29,44657,,,NJ1,NJ1-1_15_59_07_Training_Data.csv
45.524,9.2526,71.4651,-0.6687,-0.3135,116.95,75.53,4.5825,71.5137,-0.6687,-0.3135,8.5953,4.0152,119.66,79.62,4.5791,71.5137,5.7543,1.9394,119.78,79.93,45524,,,NJ1,NJ1-1_15_59_07_Training_Data.csv
46.325,9.163,70.3165,-0.6078,-0.3426,119.65,79.06,4.5576,71.8563,-0.6078,-0.3426,8.6109,4.0335,119.23,78.94,4.5717,71.8563,5.0252,2.0092,120.85,81.27,46325,,,NJ1,NJ1-1_15_59_07_Training_Data.csv
47.224,9.3638,72.5389,-0.7004,-0.3296,116.59,74.85,4.452,69.0449,-0.7004,-0.3296,8.6434,4.0965,122.86,83.75,4.4666,69.0449,4.8516,2.0663,120.11,81.54,47224,,,NJ1,NJ1-1_15_59_07_Training_Data.csv
48.063,9.4773,69.5192,-0.5873,-0.2937,119.82,79.91,4.5368,74.7198,-0.5873,-0.2937,8.4953,3.9885,117.55,76.81,4.5668,74.6269,5.1211,2.0754,121.75,82.24,48063,,,NJ1,NJ1-1_15_59_07_Training_Data.csv
49.665,9.3662,70.5023,-0.6293,-0.3147,118.71,77.95,4.6491,71.9424,-0.6293,-0.3147,9.1004,4.2206,126.14,86.35,4.6467,71.8563,5.7716,2.0064,121.4,81.42,49665,,,NJ1,NJ1-1_15_59_07_Training_Data.csv
50.504,9.3647,71.2997,-0.595,-0.357,120.75,81.05,4.4085,78.125,-0.595,-0.357,7.6912,3.6631,117.05,78.27,4.4266,78.2269,5.6901,2.0115,119.28,80.09,50504,,,NJ1,NJ1-1_15_59_07_Training_Data.csv
51.341,9.42,71.4066,-0.6293,-0.3933,121.09,80.43,4.5064,70.922,-0.6293,-0.3933,8.2572,3.8897,122.15,83.26,4.5134,70.7547,6.0093,1.9138,118.87,79.0,51341,,,NJ1,NJ1-1_15_59_07_Training_Data.csv
52.172,9.3276,71.5453,-0.6308,-0.3548,119.51,78.97,4.5189,72.4638,-0.6308,-0.3548,7.9821,3.7549,119.77,80.74,4.5138,72.6392,6.0675,1.979,119.61,80.0,52172,,,NJ1,NJ1-1_15_59_07_Training_Data.csv
53.041,9.4817,71.8722,-0.6342,-0.3574,119.85,79.49,4.7611,71.9424,-0.6342,-0.3574,9.0624,4.1533,123.42,83.51,4.7911,71.9424,5.2969,1.9781,122.13,82.11,53041,,,NJ1,NJ1-1_15_59_07_Training_Data.csv
53.914,9.392,70.4302,-0.6456,-0.3797,120.43,78.95,4.5452,71.9424,-0.6456,-0.3797,8.391,3.9358,120.87,81.18,4.5473,71.8563,5.8478,1.9315,119.61,79.56,53914,,,NJ1,NJ1-1_15_59_07_Training_Data.csv
54.742,9.3425,69.5286,-0.6041,-0.8295,136.05,93.09,4.8116,68.7285,-0.6041,-0.8295,9.2459,4.2151,124.33,83.52,4.8381,68.8073,5.3935,2.1,124.49,84.3,54742,,,NJ1,NJ1-1_15_59_07_Training_Data.csv
55.62,9.3425,70.9659,-0.6377,-0.3587,119.67,78.68,4.6353,69.2042,-0.6377,-0.3587,8.6386,4.0124,132.62,92.89,4.6404,69.1244,5.5526,1.8791,119.76,79.47,55620,,,NJ1,NJ1-1_15_59_07_Training_Data.csv
56.48,9.5675,69.6671,-0.6397,-0.3387,120.03,78.7,4.4613,71.9424,-0.6397,-0.3387,8.2091,3.8865,120.15,80.4,4.4632,72.0288,5.229,1.9664,119.48,79.8,56480,,,NJ1,NJ1-1_15_59_07_Training_Data.csv
57.282,9.3385,69.7172,-0.6523,-0.3453,119.21,77.34,4.6607,69.2042,-0.6523,-0.3453,9.3769,4.3434,124.64,83.85,4.7016,69.2042,4.737,2.112,123.41,83.85,57282,,,NJ1,NJ1-1_15_59_07_Training_Data.csv
58.149,9.2482,72.1319,-0.7397,-0.2877,113.96,71.11,4.8983,68.8863,-0.7397,-0.2877,9.7933,4.4249,125.04,84.29,4.9436,68.8863,4.8974,2.0279,124.09,84.05,58149,,,NJ1,NJ1-1_15_59_07_Training_Data.csv
59.022,9.4374,70.6793,-0.6478,-0.3048,118.04,77.0,4.3826,75.0939,-0.6478,-0.3048,7.8358,3.743,111.61,71.3,4.3692,75.0,5.8425,1.5588,113.54,72.55,59022,,,NJ1,NJ1-1_15_59_07_Training_Data.csv
0.005,9.3814,74.6823,-0.7267,-0.4275,118.37,76.48,4.4762,78.2269,-0.7694,-0.3847,7.9742,3.7691,114.79,75.35,4.4811,78.125,6.3893,2.1935,121.14,83.03,5,,,NJ2,NJ2-1_16_04_41_Training_Data.csv
1.014,9.2964,74.6823,-0.6412,-0.4275,120.47,80.72,4.6239,68.8863,-0.6412,-0.4275,8.307,3.8632,113.06,72.86,4.6167,68.9655,6.3749,1.712,116.7,76.37,1014,,,NJ2,NJ2-1_16_04_41_Training_Data.csv
1.816,9.253,73.1528,-0.5914,-0.3943,121.13,82.09,4.7805,64.0342,-0.5914,-0.3943,9.2102,4.2124,124.68,84.78,4.7802,63.9659,6.1467,1.909,120.86,80.62,1816,,,NJ2,NJ2-1_16_04_41_Training_Data.csv
3.513,9.6494,73.9735,-0.5349,-0.4526,125.45,88.32,4.7456,74.7198,-0.5349,-0.4526,9.2418,4.2424,124.82,85.38,4.7613,74.6269,5.3786,2.136,123.26,84.36,3513,,,NJ2,NJ2-1_16_04_41_Training_Data.csv
5.224,9.327,76.1373,-0.6039,-0.5608,125.39,86.66,4.8002,77.7202,-0.6039,-0.5608,8.7747,4.005,119.69,80.3,4.807,77.821,5.5677,2.2638,124.7,86.59,5224,,,NJ2,NJ2-1_16_04_41_Training_Data.csv
6.029,9.2222,78.6859,-0.7612,-0.3582,113.5,72.72,4.3038,61.9195,-0.7612,-0.3582,7.7934,3.7567,122.4,85.39,4.2956,61.9195,6.4695,2.2737,119.52,83.03,6029,,,NJ2,NJ2-1_16_04_41_Training_Data.csv
14.64,9.2949,76.6027,-0.6144,-0.4104,120.07,81.95,4.3722,73.9827,-0.6144,-0.4104,7.6655,3.6659,120.73,82.15,4.3562,73.8916,6.5251,1.6502,113.16,73.63,14640,,,NJ2,NJ2-1_16_04_41_Training_Data.csv
22.324,9.3703,75.745,-0.5356,-0.3708,121.46,85.24,4.4233,66.8151,-0.5356,-0.3708,9.3721,4.4561,121.45,81.34,4.5173,66.8151,4.0715,2.2256,121.83,84.68,22324,,,NJ2,NJ2-1_16_04_41_Training_Data.csv
23.934,9.3588,78.6302,-0.6294,-0.4946,121.89,83.98,4.1389,80.5369,-0.6294,-0.4946,6.7567,3.3212,110.85,74.03,4.1339,80.429,6.5976,1.9292,113.99,76.52,23934,,,NJ2,NJ2-1_16_04_41_Training_Data.csv
30.441,9.2503,79.7838,-0.5789,-0.5344,123.88,87.5,4.6428,77.5194,-0.5789,-0.5344,8.7047,4.0398,116.24,77.55,4.6745,77.6197,5.3142,1.9787,119.37,81.35,30441,,,NJ2,NJ2-1_16_04_41_Training_Data.csv
33.019,6.833,83.2159,-0.7174,-0.6696,116.25,75.08,4.3537,71.09,-0.7174,-0.6696,7.9794,3.8242,102.95,63.42,4.3679,71.09,4.9198,1.7997,113.76,76.68,33019,,,NJ2,NJ2-1_16_04_41_Training_Data.csv
33.818,9.0156,78.5332,-0.6134,-0.8587,132.98,93.43,3.1642,64.9351,-0.6134,-0.8587,5.5361,3.1122,117.13,81.78,3.1672,64.9351,3.2415,2.036,106.76,73.16,33818,,,NJ2,NJ2-1_16_04_41_Training_Data.csv
34.587,9.0156,76.775,-0.6195,-0.3717,117.82,79.59,3.9278,74.4417,-0.6195,-0.3717,8.183,4.1289,130.88,92.78,3.9767,74.3494,3.5802,2.5158,120.15,85.88,34587,,,NJ2,NJ2-1_16_04_41_Training_Data.csv
35.495,9.3211,77.3443,-0.7286,-0.3429,114.62,74.23,4.6594,74.6269,-0.7286,-0.3429,8.9251,4.1347,122.82,84.43,4.6837,74.7198,5.4644,2.3138,123.92,86.61,35495,,,NJ2,NJ2-1_16_04_41_Training_Data.csv
37.125,9.3423,71.2694,-0.6178,-0.2907,117.95,77.93,4.9192,66.2252,-0.6178,-0.2907,10.5064,4.737,136.06,96.12,4.9534,66.2252,5.0534,2.3149,127.73,88.56,37125,,,NJ2,NJ2-1_16_04_41_Training_Data.csv
37.96,9.3755,68.9704,-0.588,-0.3675,122.03,81.41,3.799,81.8554,-0.588,-0.3675,5.9555,3.0555,109.7,72.04,3.7665,81.7439,6.798,1.593,108.73,68.75,37960,,,NJ2,NJ2-1_16_04_41_Training_Data.csv
38.828,9.3764,70.3838,-0.6719,-0.3557,118.91,76.82,4.8798,66.2983,-0.6719,-0.3557,10.0107,4.5318,130.14,89.52,4.9325,66.3717,4.5957,2.1897,126.3,86.64,38828,,,NJ2,NJ2-1_16_04_41_Training_Data.csv
39.705,9.4403,69.7079,-0.6076,-0.3418,120.63,80.02,4.7513,72.2022,-0.6076,-0.3418,9.1518,4.1986,122.14,81.16,4.7881,72.2022,5.1928,2.0409,123.32,83.12,39705,,,NJ2,NJ2-1_16_04_41_Training_Data.csv
40.571,9.4136,69.0554,-0.6397,-0.3763,120.97,79.05,4.743,68.5714,-0.6397,-0.3763,9.2031,4.2258,125.57,85.15,4.7651,68.5714,5.2849,1.9941,122.68,82.2,40571,,,NJ2,NJ2-1_16_04_41_Training_Data.csv
41.476,9.536,69.2095,-0.6867,-0.3422,118.9,76.1,4.8038,69.2042,-0.6867,-0.3422,9.2891,4.2382,124.83,83.98,4.8174,69.2042,5.533,2.1017,124.37,84.13,41476,,,NJ2,NJ2-1_16_04_41_Training_Data.csv
42.374,9.2646,67.7226,-0.6564,-0.3282,118.96,76.1,4.8694,66.8151,-0.6564,-0.3282,9.523,4.3156,131.81,91.92,4.9063,66.8151,5.0826,1.8876,123.02,81.53,42374,,,NJ2,NJ2-1_16_04_41_Training_Data.csv
44.143,9.3797,67.2658,-0.588,-0.441,124.92,83.19,3.9855,112.3596,-0.588,-0.441,8.6155,4.3156,131.81,91.92,4.0959,112.1495,4.7251,0.2317,123.02,81.53,44143,,,NJ2,NJ2-1_16_04_41_Training_Data.csv
45.046,9.061,72.3771,-0.8616,-0.3016,110.43,64.31,2.9136,43.6681,-0.8616,-0.3016,7.3663,4.3156,131.81,91.92,2.8383,43.7318,6.1102,1.1607,123.02,81.53,45046,,,NJ2,NJ2-1_16_04_41_Training_Data.csv
45.977,5.6166,69.2444,-0.656,-0.5111,113.66,67.41,4.4798,78.125,-0.656,-0.5111,8.3014,3.9221,107.87,65.38,4.4832,78.0234,5.4879,1.7674,117.38,76.71,45977,,,NJ2,NJ2-1_16_04_41_Training_Data.csv
46.888,8.4881,66.7967,-0.6032,-0.8516,135.13,90.1,3.1116,66.6667,-0.6032,-0.8516,4.8586,2.7544,113.46,75.69,3.1499,66.5927,3.6351,1.5391,103.23,65.1,46888,,,NJ2,NJ2-1_16_04_41_Training_Data.csv
47.721,8.3883,66.2893,-0.5428,-0.3618,121.04,79.53,3.5141,63.762,-0.5428,-0.3618,6.582,3.5111,125.89,86.86,3.5689,63.8298,3.546,2.1765,114.68,77.89,47721,,,NJ2,NJ2-1_16_04_41_Training_Data.csv
48.557,9.36,69.0797,-0.6346,-0.3966,121.6,79.68,4.9962,67.1141,-0.6346,-0.3966,10.618,4.7503,135.01,94.06,5.0346,67.1141,5.0107,2.2744,128.47,88.47,48557,,,NJ2,NJ2-1_16_04_41_Training_Data.csv
49.423,9.431,70.3993,-0.6711,-0.3553,119.07,77.06,3.3719,71.4286,-0.6711,-0.3553,5.0684,2.7602,106.23,69.41,3.343,71.4286,7.6118,1.6306,104.93,66.23,49423,,,NJ2,NJ2-1_16_04_41_Training_Data.csv
50.261,9.4434,69.8372,-0.6478,-0.343,119.53,77.94,4.4076,71.6846,-0.6478,-0.343,7.9669,3.7948,117.26,77.38,4.4068,71.6846,6.2549,1.8901,117.93,77.83,50261,,,NJ2,NJ2-1_16_04_41_Training_Data.csv
51.124,9.2292,70.6655,-0.6687,-0.354,118.43,76.43,4.5843,69.5249,-0.6687,-0.354,8.3253,3.8884,119.48,79.75,4.5825,69.4444,5.9395,1.7662,117.93,77.16,51124,,,NJ2,NJ2-1_16_04_41_Training_Data.csv
52.829,9.4761,70.1315,-0.5742,-0.3828,122.83,83.11,4.1991,69.4444,-0.5742,-0.3828,7.4734,3.647,115.98,76.85,4.1908,69.4444,6.0602,1.8046,114.91,75.15,52829,,,NJ2,NJ2-1_16_04_41_Training_Data.csv
54.604,9.3853,75.6842,-0.8137,-0.3616,113.58,70.21,2.6324,49.6278,-0.8137,-0.3616,5.9171,3.647,115.98,76.85,2.5589,49.6278,5.691,6.0597,114.91,75.15,54604,,,NJ2,NJ2-1_16_04_41_Training_Data.csv
55.408,9.3348,72.1255,-0.6062,-0.3031,118.38,78.98,4.425,66.5188,-0.6062,-0.3031,8.9733,4.2658,114.21,72.32,4.4692,66.5188,4.4008,2.1522,121.27,83.08,55408,,,NJ2,NJ2-1_16_04_41_Training_Data.csv
56.273,9.1889,73.3548,-0.7276,-0.8619,132.05,87.35,4.4974,69.2042,-0.7276,-0.8619,8.5508,4.032,121.5,82.7,4.5179,69.2042,5.0199,1.8667,118.03,78.68,56273,,,NJ2,NJ2-1_16_04_41_Training_Data.csv
57.976,9.4723,71.3037,-0.5341,-0.4578,125.95,87.45,4.3649,69.2042,-0.5341,-0.4578,8.9422,4.2801,123.79,84.12,4.4271,69.1244,4.2234,2.0652,120.06,81.51,57976,,,NJ2,NJ2-1_16_04_41_Training_Data.csv
58.809,9.4723,74.6979,-0.6039,-0.3882,120.76,82.31,4.7449,63.762,-0.6039,-0.3882,9.347,4.291,131.21,92.76,4.7443,63.8298,5.7847,2.3452,125.38,87.37,58809,,,NJ2,NJ2-1_16_04_41_Training_Data.csv
0.007,9.5102,77.5179,-0.651,-0.4476,120.59,81.96,4.6002,71.599,-0.6104,-0.529,8.4934,3.96,120.78,82.4,4.5963,71.599,5.9616,2.28,122.64,85.31,7,,,NJ3,NJ3-1_16_13_29_Training_Data.csv
1.07,9.5589,77.5179,-0.5697,-0.4883,124.27,87.6,5.0102,62.3701,-0.5697,-0.4883,10.0551,4.4922,130.72,91.37,5.0188,62.435,5.5962,2.3779,127.68,89.76,1070,,,NJ3,NJ3-1_16_13_29_Training_Data.csv
4.682,9.2132,76.3838,-0.6625,-0.4555,120.01,80.27,4.8486,71.599,-0.6625,-0.4555,8.8985,4.0412,122.85,83.69,4.8704,71.599,5.7629,2.0508,122.69,83.59,4682,,,NJ3,NJ3-1_16_13_29_Training_Data.csv
5.461,9.3089,71.2374,-0.5139,-0.4038,124.33,86.42,4.7081,67.1141,-0.5139,-0.4038,8.4322,3.8861,121.15,81.22,4.7039,67.1141,6.0516,1.9994,121.65,81.58,5461,,,NJ3,NJ3-1_16_13_29_Training_Data.csv
6.321,9.1152,74.0168,-0.5507,-0.5507,126.57,88.12,4.5997,66.2252,-0.5507,-0.5507,8.866,4.1339,129.42,91.5,4.6114,66.2252,5.7279,2.2579,123.29,85.15,6321,,,NJ3,NJ3-1_16_13_29_Training_Data.csv
8.155,9.0527,71.7864,-0.4599,-0.4983,127.9,90.98,4.204,62.1118,-0.4599,-0.4983,7.5942,3.7038,124.45,86.84,4.1792,62.1118,6.8227,2.0543,117.32,78.69,8155,,,NJ3,NJ3-1_16_13_29_Training_Data.csv
9.799,9.2632,71.9074,-0.6339,-0.3962,120.44,79.74,4.2952,72.2022,-0.6339,-0.3962,7.5866,3.6606,126.52,89.18,4.271,72.2892,6.39,2.5465,123.98,87.18,9799,,,NJ3,NJ3-1_16_13_29_Training_Data.csv
10.733,9.5641,70.4884,-0.6083,-0.8744,137.72,95.07,4.6266,78.2269,-0.6083,-0.8744,8.3709,3.8917,121.44,81.76,4.631,78.2269,5.6676,2.264,124.3,85.4,10733,,,NJ3,NJ3-1_16_13_29_Training_Data.csv
12.4,9.3732,67.2192,-0.53,-0.742,136.11,94.45,4.9092,63.9659,-0.53,-0.742,9.6574,4.3587,136.97,97.38,4.9129,63.9659,5.7408,2.2469,127.37,86.96,12400,,,NJ3,NJ3-1_16_13_29_Training_Data.csv
13.235,9.3732,65.7318,-0.5305,-0.4598,127.55,86.52,4.4017,81.1908,-0.5305,-0.4598,7.5396,3.5937,131.0,91.94,4.3933,81.0811,6.3866,2.2716,123.18,83.67,13235,,,NJ3,NJ3-1_16_13_29_Training_Data.csv
15.91,9.415,68.6184,-0.5132,-0.4737,127.7,88.4,3.3915,81.4111,-0.5132,-0.4737,5.2337,2.8419,120.7,86.07,3.488,81.4111,2.9854,0.9388,98.9,58.15,15910,,,NJ3,NJ3-1_16_13_29_Training_Data.csv
17.41,9.3949,66.3937,-0.4952,-0.3891,126.13,86.66,4.6083,63.9659,-0.4952,-0.3891,8.7147,4.0596,141.02,103.23,4.5957,64.1026,6.3648,2.6896,129.82,91.57,17410,,,NJ3,NJ3-1_16_13_29_Training_Data.csv
18.351,9.373,70.5177,-0.6617,-0.4135,120.99,78.95,3.468,85.8369,-0.6617,-0.4135,5.6914,3.0562,116.7,80.98,3.4127,85.7143,7.1303,2.502,115.86,80.56,18351,,,NJ3,NJ3-1_16_13_29_Training_Data.csv
19.854,9.3971,66.9325,-0.5255,-0.3153,122.78,83.12,4.8275,64.2398,-0.5255,-0.3153,9.2293,4.2006,135.42,96.2,4.8224,64.1711,6.0528,2.3766,128.1,88.27,19854,,,NJ3,NJ3-1_16_13_29_Training_Data.csv
20.758,9.3624,72.0104,-0.7286,-0.3429,116.4,73.63,4.6732,81.1908,-0.7286,-0.3429,8.5216,3.942,125.8,87.65,4.6754,81.1908,6.1326,2.1308,122.77,83.42,20758,,,NJ3,NJ3-1_16_13_29_Training_Data.csv
21.656,9.6077,69.0762,-0.5476,-0.292,121.38,82.42,4.6282,78.0234,-0.5476,-0.292,8.5652,3.9814,116.62,75.37,4.6533,78.125,5.4131,1.9168,120.74,80.2,21656,,,NJ3,NJ3-1_16_13_29_Training_Data.csv
23.791,9.4084,67.9269,-0.5145,-0.3307,123.3,84.31,4.2576,85.4701,-0.5145,-0.3307,8.1684,3.9587,134.85,97.85,4.2827,85.592,4.0918,2.748,127.53,91.33,23791,,,NJ3,NJ3-1_16_13_29_Training_Data.csv
24.534,9.472,71.5008,-0.5396,-0.4151,124.38,86.02,4.5915,95.2381,-0.5396,-0.4151,8.9309,4.1679,128.75,90.23,4.6008,95.0872,5.6011,2.8244,130.42,94.02,24534,,,NJ3,NJ3-1_16_13_29_Training_Data.csv
26.338,9.4597,75.7982,-0.621,-0.5323,124.5,85.44,4.3102,81.9672,-0.621,-0.5323,7.1526,3.4452,111.22,72.98,4.2907,81.9672,6.196,2.1675,118.87,81.44,26338,,,NJ3,NJ3-1_16_13_29_Training_Data.csv
27.168,9.3497,72.1338,-0.6055,-0.4541,123.25,83.19,5.0203,64.3087,-0.6055,-0.4541,10.3712,4.6287,132.61,91.59,5.0567,64.3087,4.952,2.3923,129.41,90.49,27168,,,NJ3,NJ3-1_16_13_29_Training_Data.csv
29.073,9.3571,72.2114,-0.7554,-0.5169,121.13,76.94,4.6279,71.9424,-0.7554,-0.5169,8.8395,4.109,116.15,75.07,4.6453,71.8563,5.1651,2.0291,121.34,82.01,29073,,,NJ3,NJ3-1_16_13_29_Training_Data.csv
30.978,9.316,72.12,-0.5546,-0.515,126.5,87.43,4.3877,71.599,-0.5546,-0.515,7.6854,3.669,135.63,99.02,4.3838,71.599,6.2183,2.3596,122.77,85.06,30978,,,NJ3,NJ3-1_16_13_29_Training_Data.csv
36.163,9.1194,70.632,-0.5709,-0.4567,124.08,84.02,4.7136,69.3642,-0.5709,-0.4567,8.7381,4.0248,129.44,90.62,4.709,69.3642,5.9524,2.3549,126.03,87.23,36163,,,NJ3,NJ3-1_16_13_29_Training_Data.csv
37.859,9.4934,72.3121,-0.6926,-0.4481,121.03,78.96,4.2103,75.0939,-0.6926,-0.4481,7.0457,3.4337,115.96,78.17,4.1882,75.0939,6.7175,1.8908,115.37,76.22,37859,,,NJ3,NJ3-1_16_13_29_Training_Data.csv
40.673,9.385,73.5413,-0.6172,-0.4938,123.86,83.98,4.3547,61.4754,-0.6172,-0.4938,8.8269,4.2299,123.85,83.05,4.4296,61.4754,4.0776,2.0219,119.1,80.91,40673,,,NJ3,NJ3-1_16_13_29_Training_Data.csv
45.346,9.5136,72.7772,-0.6735,-0.4358,121.08,79.78,4.6573,63.8978,-0.6735,-0.4358,8.8822,4.1158,122.76,82.65,4.6542,63.9659,6.2159,2.2434,123.73,85.01,45346,,,NJ3,NJ3-1_16_13_29_Training_Data.csv
47.149,9.4798,70.7366,-0.6433,-0.4163,121.82,80.44,4.6871,69.6864,-0.6433,-0.4163,8.73,4.0324,121.34,81.32,4.701,69.6864,5.6777,2.0096,121.89,81.87,47149,,,NJ3,NJ3-1_16_13_29_Training_Data.csv
48.989,9.2938,69.8805,-0.5696,-0.8354,136.94,94.96,4.8723,69.1244,-0.5696,-0.8354,9.3424,4.2325,121.87,80.65,4.8998,69.2042,5.3526,1.9271,122.94,82.0,48989,,,NJ3,NJ3-1_16_13_29_Training_Data.csv
49.822,9.4279,68.2358,-0.5133,-0.44,126.78,87.47,4.8256,64.2398,-0.5133,-0.44,9.3617,4.2616,137.99,97.37,4.8852,64.1711,4.7391,1.9761,123.79,82.92,49822,,,NJ3,NJ3-1_16_13_29_Training_Data.csv
50.691,9.5289,70.0401,-0.6727,-0.4353,121.98,79.48,4.5827,66.0793,-0.6727,-0.4353,8.4791,3.9608,129.2,90.69,4.5809,66.1521,6.153,2.2918,124.22,85.32,50691,,,NJ3,NJ3-1_16_13_29_Training_Data.csv
51.593,9.376,69.5389,-0.6456,-0.8354,135.2,91.17,4.7526,71.1744,-0.6456,-0.8354,8.6799,3.9815,121.6,80.95,4.7476,71.09,5.8575,2.2188,125.02,85.38,51593,,,NJ3,NJ3-1_16_13_29_Training_Data.csv
52.525,9.3758,68.0339,-0.6593,-0.3663,120.32,77.45,4.9318,69.6864,-0.6593,-0.3663,10.0215,4.5126,136.77,94.63,4.9797,69.7674,4.8713,2.0867,125.99,85.22,52525,,,NJ3,NJ3-1_16_13_29_Training_Data.csv
53.395,9.3758,66.1553,-0.6373,-0.3541,121.12,78.02,4.6839,66.9643,-0.6373,-0.3541,9.0498,4.1815,123.35,81.77,4.7067,66.9643,5.5516,2.0581,123.51,82.71,53395,,,NJ3,NJ3-1_16_13_29_Training_Data.csv
54.306,9.1824,67.5312,-0.7207,-0.8345,133.16,86.11,4.4789,63.8298,-0.7207,-0.8345,8.1137,3.8338,120.02,79.86,4.474,63.8298,6.0527,1.7692,117.64,76.45,54306,,,NJ3,NJ3-1_16_13_29_Training_Data.csv
55.3,9.5041,66.686,-0.7245,-0.2898,116.88,72.18,4.5925,69.2841,-0.7245,-0.2898,8.7181,4.0681,127.92,85.76,4.5906,69.2841,5.6531,1.9223,120.72,79.78,55300,,,NJ3,NJ3-1_16_13_29_Training_Data.csv
56.281,9.3574,63.3333,-0.6302,-0.3317,121.43,77.32,4.554,66.3717,-0.6302,-0.3317,8.612,4.0356,117.23,74.68,4.5806,66.3717,5.2325,1.866,120.73,79.0,56281,,,NJ3,NJ3-1_16_13_29_Training_Data.csv
57.206,8.7766,62.261,-0.6061,-0.7408,133.77,87.38,4.468,59.9401,-0.6061,-0.7408,8.6452,4.09,123.46,81.7,4.5336,59.9401,4.2329,1.9044,121.07,79.68,57206,,,NJ3,NJ3-1_16_13_29_Training_Data.csv
58.874,4.5602,63.5027,-0.4633,-0.2495,109.31,65.72,4.0352,64.2398,-0.4633,-0.2495,8.2753,4.1195,129.7,90.05,4.1125,64.1711,3.5646,2.2993,121.68,83.38,58874,,,NJ3,NJ3-1_16_13_29_Training_Data.csv
0.004,9.3168,80.0261,-0.5586,-0.4297,112.81,83.54,4.6733,77.9221,-0.5586,-0.4297,9.0039,4.165,111.25,82.05,4.6814,77.9221,5.6543,2.453,110.76,82.47,4,,,NY4,NY 4-1_21_37_48_Training_Data.csv
0.663,9.349,79.1163,-0.6023,-0.4289,111.61,81.86,4.6733,77.9221,-0.6023,-0.4289,9.0039,4.165,111.25,82.05,4.6814,77.9221,5.6543,2.453,110.76,82.47,663,,,NY4,NY 4-1_21_37_48_Training_Data.csv
1.396,9.3113,78.6175,-0.6016,-0.8164,115.46,83.4,4.5156,77.821,-0.6016,-0.8164,8.0208,3.7745,111.3,81.23,4.5112,77.821,5.9633,2.2563,108.98,81.82,1396,,,NY4,NY 4-1_21_37_48_Training_Data.csv
